Time,AES ID,DP AES Owner,Channel Name,Ocean Region,GES ID (octal),Channel Bearer,Channel Unit ID,Channel Type,Superframe Number,Frame Number,Slot Number,SU Number,SU Type,SU Type Code,SU Contents,Q Number,Reference Number,Ack Control,SDM Figure,CRC Correct,Missed T-Channel Burst,Broadcast,Rx Power (dBm),C/No,Frequency Offset (Hz),Estimated BER,Burst Timing Offset (microseconds)
7/03/2014 18:39:56.835,35200217,SITADP (3047),IOR-3730-21000,IOR,305,,6,C-Channel TX,,,,,0x30 - Call Progress - Test,,,,,,,,,,,,,,
7/03/2014 18:39:56.854,35200217,SITADP (3047),IOR-3730-21000,IOR,305,,6,C-Channel RX,,,,,0x30 - Call Progress - Test,,,,,,,,,,,,90,,
7/03/2014 18:39:56.859,35200217,SITADP (3047),IOR-373E-21000,IOR,305,,6,C-Channel RX,,,,,0x30 - Call Progress - Test,,,,,,,,,,,,90,,
7/03/2014 18:39:56.860,35200217,SITADP (3047),IOR-373E-21000,IOR,305,,6,C-Channel TX,,,,,0x30 - Call Progress - Test,,,,,,,,,,,,,,
7/03/2014 18:39:56.982,35200217,SITADP (3047),IOR-3730-21000,IOR,305,,6,C-Channel TX,,,,,0x30 - Call Progress - Test,,,,,,,,,,,,,,
7/03/2014 18:39:56.999,35200217,SITADP (3047),IOR-3730-21000,IOR,305,,6,C-Channel RX,,,,,0x60 - Telephony Acknowledge,,,,,,,,,,,,89,,
7/03/2014 18:39:57.008,35200217,SITADP (3047),IOR-373E-21000,IOR,305,,6,C-Channel TX,,,,,0x30 - Call Progress - Test,,,,,,,,,,,,,,
7/03/2014 18:39:57.024,35200217,SITADP (3047),IOR-373E-21000,IOR,305,,6,C-Channel RX,,,,,0x30 - Call Progress - Test,,,,,,,,,,,,89,,
7/03/2014 18:39:57.167,35200217,SITADP (3047),IOR-3730-21000,IOR,305,,6,C-Channel RX,,,,,0x60 - Telephony Acknowledge,,,,,,,,,,,,89,,
7/03/2014 18:39:57.199,35200217,SITADP (3047),IOR-373E-21000,IOR,305,,6,C-Channel TX,,,,,0x30 - Call Progress - Test,,,,,,,,,,,,,,
7/03/2014 18:39:57.247,35200217,SITADP (3047),IOR-373E-21000,IOR,305,,6,C-Channel RX,,,,,0x30 - Call Progress - Test,,,,,,,,,,,,89,,
7/03/2014 18:39:57.360,35200217,SITADP (3047),IOR-3730-21000,IOR,305,,6,C-Channel RX,,,,,0x60 - Telephony Acknowledge,,,,,,,,,,,,89,,
7/03/2014 18:39:57.360,35200217,SITADP (3047),IOR-373E-21000,IOR,305,,6,C-Channel RX,,,,,0x30 - Call Progress - Test,,,,,,,,,,,,88,,
7/03/2014 18:39:57.360,35200217,SITADP (3047),IOR-373E-21000,IOR,305,,6,C-Channel TX,,,,,0x30 - Call Progress - Test,,,,,,,,,,,,,,
7/03/2014 18:39:57.499,35200217,SITADP (3047),IOR-3730-21000,IOR,305,,6,C-Channel RX,,,,,0x60 - Telephony Acknowledge,,,,,,,,,,,,88,,
7/03/2014 18:39:57.508,35200217,SITADP (3047),IOR-373E-21000,IOR,305,,6,C-Channel TX,,,,,0x30 - Call Progress - Test,,,,,,,,,,,,,,
7/03/2014 18:39:57.548,35200217,SITADP (3047),IOR-373E-21000,IOR,305,,6,C-Channel RX,,,,,0x30 - Call Progress - Test,,,,,,,,,,,,88,,
7/03/2014 18:39:57.697,35200217,SITADP (3047),IOR-3730-21000,IOR,305,,6,C-Channel RX,,,,,0x60 - Telephony Acknowledge,,,,,,,,,,,,89,,
7/03/2014 18:39:57.702,35200217,SITADP (3047),IOR-373E-21000,IOR,305,,6,C-Channel TX,,,,,0x30 - Call Progress - Test,,,,,,,,,,,,,,
7/03/2014 18:39:57.747,35200217,SITADP (3047),IOR-373E-21000,IOR,305,,6,C-Channel RX,,,,,0x60 - Telephony Acknowledge,,,,,,,,,,,,88,,
7/03/2014 18:39:57.854,35200217,SITADP (3047),IOR-3730-21000,IOR,305,,6,C-Channel RX,,,,,0x60 - Telephony Acknowledge,,,,,,,,,,,,88,,
7/03/2014 18:39:57.859,35200217,SITADP (3047),IOR-373E-21000,IOR,305,,6,C-Channel RX,,,,,0x60 - Telephony Acknowledge,,,,,,,,,,,,89,,
7/03/2014 18:39:57.860,35200217,SITADP (3047),IOR-373E-21000,IOR,305,,6,C-Channel TX,,,,,0x30 - Call Progress - Channel Release,,,,,,,,,,,,,,
7/03/2014 18:39:58.013,35200217,SITADP (3047),IOR-3730-21000,IOR,305,,6,C-Channel RX,,,,,0x60 - Telephony Acknowledge,,,,,,,,,,,,89,,
7/03/2014 18:39:58.013,35200217,SITADP (3047),IOR-373E-21000,IOR,305,,6,C-Channel TX,,,,,0x30 - Call Progress - Channel Release,,,,,,,,,,,,,,
7/03/2014 18:39:58.057,35200217,SITADP (3047),IOR-373E-21000,IOR,305,,6,C-Channel RX,,,,,0x60 - Telephony Acknowledge,,,,,,,,,,,,88,,
7/03/2014 18:39:58.191,35200217,SITADP (3047),IOR-3730-21000,IOR,305,,6,C-Channel RX,,,,,0x60 - Telephony Acknowledge,,,,,,,,,,,,89,,
7/03/2014 18:39:58.198,35200217,SITADP (3047),IOR-373E-21000,IOR,305,,6,C-Channel TX,,,,,0x30 - Call Progress - Channel Release,,,,,,,,,,,,,,
7/03/2014 18:39:58.214,35200217,SITADP (3047),IOR-373E-21000,IOR,305,,6,C-Channel RX,,,,,0x60 - Telephony Acknowledge,,,,,,,,,,,,88,,
7/03/2014 18:39:58.354,35200217,SITADP (3047),IOR-3730-21000,IOR,305,,6,C-Channel RX,,,,,0x60 - Telephony Acknowledge,,,,,,,,,,,,88,,
7/03/2014 18:39:58.359,35200217,SITADP (3047),IOR-373E-21000,IOR,305,,6,C-Channel RX,,,,,0x60 - Telephony Acknowledge,,,,,,,,,,,,88,,
7/03/2014 18:39:58.360,35200217,SITADP (3047),IOR-373E-21000,IOR,305,,6,C-Channel TX,,,,,0x30 - Call Progress - Channel Release,,,,,,,,,,,,,,
7/03/2014 18:39:58.407,35200217,SITADP (3047),IOR-P10500-0-386B,IOR,301,,10,P-Channel TX,,,,,0x30 - Call Progress - Channel Release,,,,,,,,,,,,,,
7/03/2014 18:39:58.508,35200217,SITADP (3047),IOR-373E-21000,IOR,305,,6,C-Channel TX,,,,,0x30 - Call Progress - Channel Release,,,,,,,,,,,,,,
7/03/2014 18:39:58.552,35200217,SITADP (3047),IOR-373E-21000,IOR,305,,6,C-Channel RX,,,,,0x60 - Telephony Acknowledge,,,,,,,,,,,,87,,
7/03/2014 18:39:58.702,35200217,SITADP (3047),IOR-373E-21000,IOR,305,,6,C-Channel TX,,,,,0x30 - Call Progress - Channel Release,,,,,,,,,,,,,,
7/03/2014 18:39:58.748,35200217,SITADP (3047),IOR-373E-21000,IOR,305,,6,C-Channel RX,,,,,0x60 - Telephony Acknowledge,,,,,,,,,,,,87,,
7/03/2014 18:39:58.859,35200217,SITADP (3047),IOR-373E-21000,IOR,305,,6,C-Channel RX,,,,,0x60 - Telephony Acknowledge,,,,,,,,,,,,88,,
7/03/2014 18:39:59.024,35200217,SITADP (3047),IOR-373E-21000,IOR,305,,6,C-Channel RX,,,,,0x30 - Call Progress - Channel Release,,,,,,,,,,,,87,,
7/03/2014 18:39:59.245,35200217,SITADP (3047),IOR-373E-21000,IOR,305,,6,C-Channel RX,,,,,0x30 - Call Progress - Channel Release,,,,,,,,,,,,87,,
7/03/2014 18:39:59.359,35200217,SITADP (3047),IOR-373E-21000,IOR,305,,6,C-Channel RX,,,,,0x30 - Call Progress - Channel Release,,,,,,,,,,,,87,,
7/03/2014 18:39:59.557,35200217,SITADP (3047),IOR-373E-21000,IOR,305,,6,C-Channel RX,,,,,0x30 - Call Progress - Channel Release,,,,,,,,,,,,87,,
7/03/2014 18:39:59.747,35200217,SITADP (3047),IOR-373E-21000,IOR,305,,6,C-Channel RX,,,,,0x30 - Call Progress - Channel Release,,,,,,,,,,,,86,,
7/03/2014 18:39:59.861,35200217,SITADP (3047),IOR-373E-21000,IOR,305,,6,C-Channel RX,,,,,0x30 - Call Progress - Channel Release,,,,,,,,,,,,86,,
7/03/2014 18:40:02.335,35200217,SITADP (3047),IOR-3730-21000,IOR,305,,6,C-Channel TX,,,,,0x30 - Call Progress - Status Report,,,,,,,,,,,,,,
7/03/2014 18:40:03.164,35200217,SITADP (3047),IOR-3730-21000,IOR,305,,6,C-Channel RX,,,,,0x30 - Call Progress - Status Report,,,,,,,,,,,,90,,
7/03/2014 18:40:12.335,35200217,SITADP (3047),IOR-3730-21000,IOR,305,,6,C-Channel TX,,,,,0x30 - Call Progress - Status Report,,,,,,,,,,,,,,
7/03/2014 18:40:13.164,35200217,SITADP (3047),IOR-3730-21000,IOR,305,,6,C-Channel RX,,,,,0x30 - Call Progress - Status Report,,,,,,,,,,,,86,,
7/03/2014 18:40:22.335,35200217,SITADP (3047),IOR-3730-21000,IOR,305,,6,C-Channel TX,,,,,0x30 - Call Progress - Status Report,,,,,,,,,,,,,,
7/03/2014 18:40:23.164,35200217,SITADP (3047),IOR-3730-21000,IOR,305,,6,C-Channel RX,,,,,0x30 - Call Progress - Status Report,,,,,,,,,,,,86,,
7/03/2014 18:40:32.335,35200217,SITADP (3047),IOR-3730-21000,IOR,305,,6,C-Channel TX,,,,,0x30 - Call Progress - Status Report,,,,,,,,,,,,,,
7/03/2014 18:40:33.167,35200217,SITADP (3047),IOR-3730-21000,IOR,305,,6,C-Channel RX,,,,,0x30 - Call Progress - Status Report,,,,,,,,,,,,87,,
7/03/2014 18:40:42.335,35200217,SITADP (3047),IOR-3730-21000,IOR,305,,6,C-Channel TX,,,,,0x30 - Call Progress - Status Report,,,,,,,,,,,,,,
7/03/2014 18:40:43.197,35200217,SITADP (3047),IOR-3730-21000,IOR,305,,6,C-Channel RX,,,,,0x30 - Call Progress - Status Report,,,,,,,,,,,,86,,
7/03/2014 18:40:52.356,35200217,SITADP (3047),IOR-3730-21000,IOR,305,,6,C-Channel TX,,,,,0x30 - Call Progress - Status Report,,,,,,,,,,,,,,
7/03/2014 18:40:53.170,35200217,SITADP (3047),IOR-3730-21000,IOR,305,,6,C-Channel RX,,,,,0x30 - Call Progress - Status Report,,,,,,,,,,,,89,,
7/03/2014 18:40:54.697,35200217,SITADP (3047),IOR-3730-21000,IOR,305,,6,C-Channel TX,,,,,0x30 - Call Progress - Channel Release,,,,,,,,,,,,,,
7/03/2014 18:40:54.835,35200217,SITADP (3047),IOR-3730-21000,IOR,305,,6,C-Channel TX,,,,,0x30 - Call Progress - Channel Release,,,,,,,,,,,,,,
7/03/2014 18:40:54.982,35200217,SITADP (3047),IOR-3730-21000,IOR,305,,6,C-Channel TX,,,,,0x30 - Call Progress - Channel Release,,,,,,,,,,,,,,
7/03/2014 18:40:55.172,35200217,SITADP (3047),IOR-3730-21000,IOR,305,,6,C-Channel TX,,,,,0x30 - Call Progress - Channel Release,,,,,,,,,,,,,,
7/03/2014 18:40:55.335,35200217,SITADP (3047),IOR-3730-21000,IOR,305,,6,C-Channel TX,,,,,0x30 - Call Progress - Channel Release,,,,,,,,,,,,,,
7/03/2014 18:40:55.407,35200217,SITADP (3047),IOR-P10500-0-386B,IOR,301,,10,P-Channel TX,,,,,0x30 - Call Progress - Channel Release,,,,,,,,,,,,,,
7/03/2014 18:40:55.483,35200217,SITADP (3047),IOR-3730-21000,IOR,305,,6,C-Channel TX,,,,,0x30 - Call Progress - Channel Release,,,,,,,,,,,,,,
7/03/2014 18:40:55.499,35200217,SITADP (3047),IOR-3730-21000,IOR,305,,6,C-Channel RX,,,,,0x30 - Call Progress - Channel Release,,,,,,,,,,,,88,,
7/03/2014 18:40:55.664,35200217,SITADP (3047),IOR-3730-21000,IOR,305,,6,C-Channel RX,,,,,0x30 - Call Progress - Channel Release,,,,,,,,,,,,90,,
7/03/2014 18:40:55.854,35200217,SITADP (3047),IOR-3730-21000,IOR,305,,6,C-Channel RX,,,,,0x30 - Call Progress - Channel Release,,,,,,,,,,,,89,,
7/03/2014 18:40:55.999,35200217,SITADP (3047),IOR-3730-21000,IOR,305,,6,C-Channel RX,,,,,0x30 - Call Progress - Channel Release,,,,,,,,,,,,87,,
7/03/2014 18:40:56.354,35200217,SITADP (3047),IOR-3730-21000,IOR,305,,6,C-Channel RX,,,,,0x30 - Call Progress - Channel Release,,,,,,,,,,,,90,,
7/03/2014 18:40:56.164,35200217,SITADP (3047),IOR-3730-21000,IOR,305,,6,C-Channel RX,,,,,0x30 - Call Progress - Channel Release,,,,,,,,,,,,89,,
7/03/2014 19:41:00.910,35200217,SITADP (3047),IOR-P10500-0-386B,IOR,305,,10,P-Channel TX,,,,,0x14 - Log Control - Log-on Interrogation,,,,,,,,,,,,,,
7/03/2014 19:41:02.906,35200217,SITADP (3047),IOR-R1200-0-36ED,IOR,305,,4,R-Channel RX,,,,,0x15 - Log-on/Log-off Acknowledge,,,,,,,,,,,,111,,11500
7/03/2014 20:41:02.907,35200217,SITADP (3047),IOR-P10500-0-386B,IOR,305,,10,P-Channel TX,,,,,0x14 - Log Control - Log-on Interrogation,,,,,,,,,,,,,,
7/03/2014 20:41:04.904,35200217,SITADP (3047),IOR-R1200-0-36ED,IOR,305,,4,R-Channel RX,,,,,0x15 - Log-on/Log-off Acknowledge,,,,,,,,,,,,141,,11740
7/03/2014 21:41:24.907,35200217,SITADP (3047),IOR-P10500-0-386B,IOR,305,,10,P-Channel TX,,,,,0x14 - Log Control - Log-on Interrogation,,,,,,,,,,,,,,
7/03/2014 21:41:26.905,35200217,SITADP (3047),IOR-R1200-0-36ED,IOR,305,,4,R-Channel RX,,,,,0x15 - Log-on/Log-off Acknowledge,,,,,,,,,,,,168,,12780
7/03/2014 22:41:19.907,35200217,SITADP (3047),IOR-P10500-0-386B,IOR,305,,10,P-Channel TX,,,,,0x14 - Log Control - Log-on Interrogation,,,,,,,,,,,,,,
7/03/2014 22:41:21.906,35200217,SITADP (3047),IOR-R1200-0-36ED,IOR,305,,4,R-Channel RX,,,,,0x15 - Log-on/Log-off Acknowledge,,,,,,,,,,,,204,,14540
7/03/2014 23:13:58.407,35200217,SITADP (3047),IOR-P10500-0-386B,IOR,305,,10,P-Channel TX,,,,,0x20 - Access Request/Call Announcement Telephone/Circuit-Mode Data,,,,,,,,,,,,,,
7/03/2014 23:13:58.407,35200217,SITADP (3047),IOR-P10500-0-386B,IOR,305,,10,P-Channel TX,,,,,0x33 - C-Channel Assignment (Regularity),,,,,,,,,,,,,,
7/03/2014 23:14:00.904,35200217,SITADP (3047),IOR-3737-21000,IOR,305,,6,C-Channel RX,,,,,0x30 - Call Progress - Test,,,,,,,,,,,,216,,
7/03/2014 23:14:01.196,35200217,SITADP (3047),IOR-3737-21000,IOR,305,,6,C-Channel RX,,,,,0x30 - Call Progress - Test,,,,,,,,,,,,217,,
7/03/2014 23:14:01.215,35200217,SITADP (3047),IOR-3737-21000,IOR,305,,6,C-Channel TX,,,,,0x30 - Call Progress - Test,,,,,,,,,,,,,,
7/03/2014 23:14:01.378,35200217,SITADP (3047),IOR-3737-21000,IOR,305,,6,C-Channel TX,,,,,0x30 - Call Progress - Test,,,,,,,,,,,,,,
7/03/2014 23:14:01.386,35200217,SITADP (3047),IOR-3737-21000,IOR,305,,6,C-Channel RX,,,,,0x30 - Call Progress - Test,,,,,,,,,,,,216,,
7/03/2014 23:14:01.554,35200217,SITADP (3047),IOR-3737-21000,IOR,305,,6,C-Channel TX,,,,,0x30 - Call Progress - Test,,,,,,,,,,,,,,
7/03/2014 23:14:01.554,35200217,SITADP (3047),IOR-3737-21000,IOR,305,,6,C-Channel RX,,,,,0x30 - Call Progress - Test,,,,,,,,,,,,216,,
7/03/2014 23:14:01.697,35200217,SITADP (3047),IOR-3737-21000,IOR,305,,6,C-Channel RX,,,,,0x30 - Call Progress - Test,,,,,,,,,,,,216,,
7/03/2014 23:14:01.745,35200217,SITADP (3047),IOR-3737-21000,IOR,305,,6,C-Channel TX,,,,,0x30 - Call Progress - Test,,,,,,,,,,,,,,
7/03/2014 23:14:01.878,35200217,SITADP (3047),IOR-3737-21000,IOR,305,,6,C-Channel TX,,,,,0x30 - Call Progress - Test,,,,,,,,,,,,,,
7/03/2014 23:14:01.903,35200217,SITADP (3047),IOR-3737-21000,IOR,305,,6,C-Channel RX,,,,,0x30 - Call Progress - Test,,,,,,,,,,,,216,,
7/03/2014 23:14:02.025,35200217,SITADP (3047),IOR-3737-21000,IOR,305,,6,C-Channel TX,,,,,0x30 - Call Progress - Test,,,,,,,,,,,,,,
7/03/2014 23:14:02.049,35200217,SITADP (3047),IOR-3737-21000,IOR,305,,6,C-Channel RX,,,,,0x30 - Call Progress - Test,,,,,,,,,,,,216,,
7/03/2014 23:14:02.196,35200217,SITADP (3047),IOR-3737-21000,IOR,305,,6,C-Channel RX,,,,,0x30 - Call Progress - Test,,,,,,,,,,,,216,,
7/03/2014 23:14:02.215,35200217,SITADP (3047),IOR-3737-21000,IOR,305,,6,C-Channel TX,,,,,0x30 - Call Progress - Test,,,,,,,,,,,,,,
7/03/2014 23:14:02.378,35200217,SITADP (3047),IOR-3737-21000,IOR,305,,6,C-Channel TX,,,,,0x30 - Call Progress - Test,,,,,,,,,,,,,,
7/03/2014 23:14:02.386,35200217,SITADP (3047),IOR-3737-21000,IOR,305,,6,C-Channel RX,,,,,0x60 - Telephony Acknowledge,,,,,,,,,,,,216,,
7/03/2014 23:14:02.527,35200217,SITADP (3047),IOR-3737-21000,IOR,305,,6,C-Channel TX,,,,,0x30 - Call Progress - Test,,,,,,,,,,,,,,
7/03/2014 23:14:02.532,35200217,SITADP (3047),IOR-3737-21000,IOR,305,,6,C-Channel RX,,,,,0x60 - Telephony Acknowledge,,,,,,,,,,,,216,,
7/03/2014 23:14:02.697,35200217,SITADP (3047),IOR-3737-21000,IOR,305,,6,C-Channel RX,,,,,0x60 - Telephony Acknowledge,,,,,,,,,,,,216,,
7/03/2014 23:14:02.888,35200217,SITADP (3047),IOR-3737-21000,IOR,305,,6,C-Channel RX,,,,,0x60 - Telephony Acknowledge,,,,,,,,,,,,216,,
7/03/2014 23:14:03.071,35200217,SITADP (3047),IOR-3737-21000,IOR,305,,6,C-Channel RX,,,,,0x60 - Telephony Acknowledge,,,,,,,,,,,,217,,
7/03/2014 23:14:03.196,35200217,SITADP (3047),IOR-3737-21000,IOR,305,,6,C-Channel RX,,,,,0x60 - Telephony Acknowledge,,,,,,,,,,,,216,,
7/03/2014 23:14:03.386,35200217,SITADP (3047),IOR-3737-21000,IOR,305,,6,C-Channel RX,,,,,0x60 - Telephony Acknowledge,,,,,,,,,,,,216,,
7/03/2014 23:14:03.531,35200217,SITADP (3047),IOR-3737-21000,IOR,305,,6,C-Channel RX,,,,,0x60 - Telephony Acknowledge,,,,,,,,,,,,216,,
7/03/2014 23:14:03.696,35200217,SITADP (3047),IOR-3737-21000,IOR,305,,6,C-Channel RX,,,,,0x60 - Telephony Acknowledge,,,,,,,,,,,,216,,
7/03/2014 23:14:07.905,35200217,SITADP (3047),IOR-3737-21000,IOR,305,,6,C-Channel TX,,,,,0x30 - Call Progress - Status Report,,,,,,,,,,,,,,
7/03/2014 23:14:08.696,35200217,SITADP (3047),IOR-3737-21000,IOR,305,,6,C-Channel RX,,,,,0x30 - Call Progress - Status Report,,,,,,,,,,,,220,,
7/03/2014 23:14:17.878,35200217,SITADP (3047),IOR-3737-21000,IOR,305,,6,C-Channel TX,,,,,0x30 - Call Progress - Status Report,,,,,,,,,,,,,,
7/03/2014 23:14:18.697,35200217,SITADP (3047),IOR-3737-21000,IOR,305,,6,C-Channel RX,,,,,0x30 - Call Progress - Status Report,,,,,,,,,,,,218,,
7/03/2014 23:14:27.878,35200217,SITADP (3047),IOR-3737-21000,IOR,305,,6,C-Channel TX,,,,,0x30 - Call Progress - Status Report,,,,,,,,,,,,,,
7/03/2014 23:14:28.696,35200217,SITADP (3047),IOR-3737-21000,IOR,305,,6,C-Channel RX,,,,,0x30 - Call Progress - Status Report,,,,,,,,,,,,222,,
7/03/2014 23:14:37.905,35200217,SITADP (3047),IOR-3737-21000,IOR,305,,6,C-Channel TX,,,,,0x30 - Call Progress - Status Report,,,,,,,,,,,,,,
7/03/2014 23:14:38.696,35200217,SITADP (3047),IOR-3737-21000,IOR,305,,6,C-Channel RX,,,,,0x30 - Call Progress - Status Report,,,,,,,,,,,,220,,
7/03/2014 23:14:47.878,35200217,SITADP (3047),IOR-3737-21000,IOR,305,,6,C-Channel TX,,,,,0x30 - Call Progress - Status Report,,,,,,,,,,,,,,
7/03/2014 23:14:48.696,35200217,SITADP (3047),IOR-3737-21000,IOR,305,,6,C-Channel RX,,,,,0x30 - Call Progress - Status Report,,,,,,,,,,,,220,,
7/03/2014 23:14:57.878,35200217,SITADP (3047),IOR-3737-21000,IOR,305,,6,C-Channel TX,,,,,0x30 - Call Progress - Status Report,,,,,,,,,,,,,,
7/03/2014 23:14:58.696,35200217,SITADP (3047),IOR-3737-21000,IOR,305,,6,C-Channel RX,,,,,0x30 - Call Progress - Status Report,,,,,,,,,,,,218,,
7/03/2014 23:15:00.378,35200217,SITADP (3047),IOR-3737-21000,IOR,305,,6,C-Channel TX,,,,,0x30 - Call Progress - Channel Release,,,,,,,,,,,,,,
7/03/2014 23:15:00.532,35200217,SITADP (3047),IOR-3737-21000,IOR,305,,6,C-Channel TX,,,,,0x30 - Call Progress - Channel Release,,,,,,,,,,,,,,
7/03/2014 23:15:00.750,35200217,SITADP (3047),IOR-3737-21000,IOR,305,,6,C-Channel TX,,,,,0x30 - Call Progress - Channel Release,,,,,,,,,,,,,,
7/03/2014 23:15:00.878,35200217,SITADP (3047),IOR-3737-21000,IOR,305,,6,C-Channel TX,,,,,0x30 - Call Progress - Channel Release,,,,,,,,,,,,,,
7/03/2014 23:15:00.907,35200217,SITADP (3047),IOR-P10500-0-386B,IOR,305,,10,P-Channel TX,,,,,0x30 - Call Progress - Channel Release,,,,,,,,,,,,,,
7/03/2014 23:15:01.025,35200217,SITADP (3047),IOR-3737-21000,IOR,305,,6,C-Channel TX,,,,,0x30 - Call Progress - Channel Release,,,,,,,,,,,,,,
7/03/2014 23:15:01.197,35200217,SITADP (3047),IOR-3737-21000,IOR,305,,6,C-Channel RX,,,,,0x30 - Call Progress - Channel Release,,,,,,,,,,,,218,,
7/03/2014 23:15:01.224,35200217,SITADP (3047),IOR-3737-21000,IOR,305,,6,C-Channel TX,,,,,0x30 - Call Progress - Channel Release,,,,,,,,,,,,,,
7/03/2014 23:15:01.386,35200217,SITADP (3047),IOR-3737-21000,IOR,305,,6,C-Channel RX,,,,,0x30 - Call Progress - Channel Release,,,,,,,,,,,,217,,
7/03/2014 23:15:01.532,35200217,SITADP (3047),IOR-3737-21000,IOR,305,,6,C-Channel RX,,,,,0x30 - Call Progress - Channel Release,,,,,,,,,,,,219,,
7/03/2014 23:15:01.697,35200217,SITADP (3047),IOR-3737-21000,IOR,305,,6,C-Channel RX,,,,,0x30 - Call Progress - Channel Release,,,,,,,,,,,,219,,
7/03/2014 23:15:01.886,35200217,SITADP (3047),IOR-3737-21000,IOR,305,,6,C-Channel RX,,,,,0x30 - Call Progress - Channel Release,,,,,,,,,,,,217,,
7/03/2014 23:15:02.032,35200217,SITADP (3047),IOR-3737-21000,IOR,305,,6,C-Channel RX,,,,,0x30 - Call Progress - Channel Release,,,,,,,,,,,,219,,
8/03/2014 00:10:58.000,35200217,SITADP (3047),IOR-P10500-0-386B,IOR,305,,10,P-Channel TX,,,,,0x14 - Log Control - Log-on Interrogation,,,,,,,,,,,,,,
8/03/2014 00:10:59.928,35200217,SITADP (3047),IOR-R1200-0-36ED,IOR,305,,4,R-Channel RX,,,,,0x15 - Log-on/Log-off Acknowledge,,,,,,,,,,,,252,,18040
8/03/2014 00:19:29.416,35200217,SITADP (3047),IOR-R600-0-36F8,IOR,305,,10,R-Channel RX,,,,,0x10 - Log-on Request (ISU)/Log-on Flight Information (SSU),,,,,,,,,,,,182,,23000
8/03/2014 00:19:31.572,35200217,SITADP (3047),IOR-P600-0-36FC,IOR,305,,10,P-Channel TX,,,,,0x11 - Log-on Confirm,,,,,,,,,,,,,,
8/03/2014 00:19:32.212,35200217,SITADP (3047),IOR-P600-0-36FC,IOR,305,,10,P-Channel TX,,,,,0x40 - P-/R-Channel Control (ISU),,,,,,,,,,,,,,
8/03/2014 00:19:32.212,35200217,SITADP (3047),IOR-P600-0-36FC,IOR,305,,10,P-Channel TX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,,,
8/03/2014 00:19:32.852,35200217,SITADP (3047),IOR-P600-0-36FC,IOR,305,,10,P-Channel TX,,,,,0x41 - T-Channel Control (ISU),,,,,,,,,,,,,,
8/03/2014 00:19:32.852,35200217,SITADP (3047),IOR-P600-0-36FC,IOR,305,,10,P-Channel TX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,,,
8/03/2014 00:19:37.443,35200217,SITADP (3047),IOR-R1200-0-36F6,IOR,305,,10,R-Channel RX,,,,,0x15 - Log-on/Log-off Acknowledge,,,,,,,,,,,,-2,,49660
8/03/2014 00:19:38.407,35200217,SITADP (3047),IOR-P10500-0-386B,IOR,305,,10,P-Channel TX,,,,,0x15 - Log-on/Log-off Acknowledge,,,,,,,,,,,,,,
8/03/2014 01:15:56.000,35200217,SITADP (3047),IOR-P10500-0-386B,IOR,305,,10,P-Channel TX,,,,,0x14 - Log Control - Log-on Interrogation,,,,,,,,,,,,,,
8/03/2014 01:16:06.000,35200217,SITADP (3047),IOR-P10500-0-386B,IOR,305,,10,P-Channel TX,,,,,0x14 - Log Control - Log-on Interrogation,,,,,,,,,,,,,,
8/03/2014 01:16:15.000,35200217,SITADP (3047),IOR-P10500-0-386B,IOR,305,,10,P-Channel TX,,,,,0x14 - Log Control - Log-on Interrogation,,,,,,,,,,,,,,
